a_id,b_id,true_pair,group_id
4392,4392,1,15
4393,4393,1,14
4394,4394,1,36
4395,4395,1,39
4396,4396,1,41
4397,4397,1,29
4398,4398,1,7
4399,4399,1,4
4400,4400,1,14
4401,4401,1,18
4402,4402,1,5
4403,4403,1,24
4404,4404,1,8
4405,4405,1,18
4406,4406,1,29
4407,4407,1,29
4408,4408,1,47
4409,4409,1,34
4410,4410,1,6
4411,4411,1,23
4412,4412,1,34
4413,4413,1,8
4414,4414,1,22
4415,4415,1,30
4416,4416,1,16
4417,4417,1,13
4418,4418,1,17
4419,4419,1,43
4420,4420,1,36
4421,4421,1,3
4422,4422,1,9
4423,4423,1,26
4424,4424,1,39
4425,4425,1,18
4426,4426,1,28
4427,4427,1,37
4428,4428,1,42
4429,4429,1,47
4430,4430,1,1
4431,4431,1,38
4432,4432,1,32
4433,4433,1,44
4434,4434,1,42
4435,4435,1,2
4436,4436,1,24
4437,4437,1,20
4438,4438,1,32
4439,4439,1,10
4440,4440,1,38
4441,4441,1,47
4442,4442,1,36
4443,4443,1,19
4444,4444,1,36
4445,4445,1,24
4446,4446,1,10
4447,4447,1,17
4448,4448,1,48
4449,4449,1,25
4450,4450,1,16
4451,4451,1,0
4452,4452,1,4
4453,4453,1,39
4454,4454,1,2
4455,4455,1,40
4456,4456,1,4
4457,4457,1,34
4458,4458,1,46
4459,4459,1,38
4460,4460,1,46
4461,4461,1,28
4462,4462,1,45
4463,4463,1,46
4464,4464,1,26
4465,4465,1,10
4466,4466,1,38
4467,4467,1,22
4468,4468,1,16
4469,4469,1,46
4470,4470,1,8
4471,4471,1,3
4472,4472,1,26
4473,4473,1,34
4474,4474,1,22
4475,4475,1,44
4476,4476,1,14
4477,4477,1,7
4478,4478,1,48
4479,4479,1,7
4480,4480,1,18
4481,4481,1,9
4482,4482,1,14
4483,4483,1,12
4484,4484,1,21
4485,4485,1,29
4486,4486,1,1
4487,4487,1,5
4488,4488,1,17
4489,4489,1,30
4490,4490,1,4
4491,4491,1,2
4492,4492,1,45
4493,4493,1,41
4494,4494,1,13
4495,4495,1,7
4496,4496,1,10
4497,4497,1,25
4498,4498,1,49
4499,4499,1,12
4500,4500,1,6
4501,4501,1,4
4502,4502,1,36
4503,4503,1,4
4504,4504,1,10
4505,4505,1,12
4506,4506,1,47
4507,4507,1,12
4508,4508,1,38
4509,4509,1,16
4510,4510,1,34
4511,4511,1,44
4512,4512,1,3
4513,4513,1,34
4514,4514,1,4
4515,4515,1,28
4516,4516,1,0
4517,4517,1,13
4518,4518,1,29
4519,4519,1,1
4520,4520,1,35
4521,4521,1,9
4522,4522,1,38
4523,4523,1,22
4524,4524,1,21
4525,4525,1,3
4526,4526,1,39
4527,4527,1,34
4528,4528,1,47
4529,4529,1,1
4530,4530,1,20
4531,4531,1,1
4532,4532,1,37
4533,4533,1,44
4534,4534,1,44
4535,4535,1,3
4536,4536,1,4
4537,4537,1,6
4538,4538,1,1
4539,4539,1,9
4540,4540,1,17
4541,4541,1,11
4542,4542,1,30
4543,4543,1,7
4544,4544,1,33
4545,4545,1,0
4546,4546,1,12
4547,4547,1,28
4548,4548,1,48
4549,4549,1,15
4550,4550,1,14
4551,4551,1,27
4552,4552,1,29
4553,4553,1,24
4554,4554,1,5
4555,4555,1,25
4556,4556,1,2
4557,4557,1,14
4558,4558,1,28
4559,4559,1,46
4560,4560,1,32
4561,4561,1,32
4562,4562,1,33
4563,4563,1,26
4564,4564,1,46
4565,4565,1,47
4566,4566,1,11
4567,4567,1,26
4568,4568,1,49
4569,4569,1,34
4570,4570,1,44
4571,4571,1,34
4572,4572,1,0
4573,4573,1,19
4574,4574,1,37
4575,4575,1,25
4576,4576,1,40
4577,4577,1,28
4578,4578,1,49
4579,4579,1,49
4580,4580,1,37
4581,4581,1,30
4582,4582,1,33
4583,4583,1,27
4584,4584,1,16
4585,4585,1,21
4586,4586,1,6
4587,4587,1,36
4588,4588,1,33
4589,4589,1,8
4590,4590,1,15
4591,4591,1,19
4592,4592,1,42
4593,4593,1,1
4594,4594,1,15
4595,4595,1,5
4596,4596,1,29
4597,4597,1,26
4598,4598,1,21
4599,4599,1,22
4600,4600,1,31
4601,4601,1,7
4602,4602,1,2
4603,4603,1,3
4604,4604,1,2
4605,4605,1,44
4606,4606,1,16
4607,4607,1,31
4608,4608,1,44
4609,4609,1,23
4610,4610,1,45
4611,4611,1,28
4612,4612,1,0
4613,4613,1,43
4614,4614,1,45
4615,4615,1,34
4616,4616,1,12
4617,4617,1,14
4618,4618,1,32
4619,4619,1,32
4620,4620,1,6
4621,4621,1,2
4622,4622,1,20
4623,4623,1,47
4624,4624,1,16
4625,4625,1,6
4626,4626,1,39
4627,4627,1,40
4628,4628,1,22
4629,4629,1,17
4630,4630,1,37
4631,4631,1,35
4632,4632,1,15
4633,4633,1,10
4634,4634,1,20
4635,4635,1,8
4636,4636,1,8
4637,4637,1,46
4638,4638,1,2
4639,4639,1,49
4640,4640,1,11
4641,4641,1,44
4642,4642,1,40
4643,4643,1,14
4644,4644,1,23
4645,4645,1,9
4646,4646,1,17
4647,4647,1,8
4648,4648,1,47
4649,4649,1,3
4650,4650,1,35
4651,4651,1,3
4652,4652,1,9
4653,4653,1,23
4654,4654,1,14
4655,4655,1,36
4656,4656,1,17
4657,4657,1,10
4658,4658,1,3
4659,4659,1,26
4660,4660,1,40
4661,4661,1,12
4662,4662,1,11
4663,4663,1,3
4664,4664,1,27
4665,4665,1,32
4666,4666,1,36
4667,4667,1,37
4668,4668,1,45
4669,4669,1,24
4670,4670,1,7
4671,4671,1,41
4672,4672,1,37
4673,4673,1,7
4674,4674,1,11
4675,4675,1,4
4676,4676,1,18
4677,4677,1,38
4678,4678,1,32
4679,4679,1,8
4680,4680,1,48
4681,4681,1,4
4682,4682,1,25
4683,4683,1,39
4684,4684,1,13
4685,4685,1,5
4686,4686,1,41
4687,4687,1,23
4688,4688,1,18
4689,4689,1,29
4690,4690,1,0
4691,4691,1,13
4692,4692,1,0
4693,4693,1,35
4694,4694,1,20
4695,4695,1,14
4696,4696,1,44
4697,4697,1,49
4698,4698,1,46
4699,4699,1,31
4700,4700,1,42
4701,4701,1,23
4702,4702,1,35
4703,4703,1,36
4704,4704,1,43
4705,4705,1,12
4706,4706,1,16
4707,4707,1,44
4708,4708,1,39
4709,4709,1,27
4710,4710,1,10
4711,4711,1,38
4712,4712,1,13
4713,4713,1,35
4714,4714,1,26
4715,4715,1,22
4716,4716,1,43
4717,4717,1,25
4718,4718,1,41
4719,4719,1,29
4720,4720,1,2
4721,4721,1,40
4722,4722,1,19
4723,4723,1,45
4724,4724,1,25
4725,4725,1,37
4726,4726,1,15
4727,4727,1,26
4728,4728,1,41
4729,4729,1,40
4730,4730,1,8
4731,4731,1,14
4732,4732,1,47
4733,4733,1,1
4734,4734,1,3
4735,4735,1,46
4736,4736,1,35
4737,4737,1,42
4738,4738,1,0
4739,4739,1,41
4740,4740,1,10
4741,4741,1,25
4742,4742,1,3
4743,4743,1,46
4744,4744,1,1
4745,4745,1,45
4746,4746,1,16
4747,4747,1,36
4748,4748,1,16
4749,4749,1,8
4750,4750,1,0
4751,4751,1,21
4752,4752,1,2
4753,4753,1,49
4754,4754,1,7
4755,4755,1,45
4756,4756,1,7
4757,4757,1,17
4758,4758,1,49
4759,4759,1,42
4760,4760,1,22
4761,4761,1,2
4762,4762,1,45
4763,4763,1,6
4764,4764,1,23
4765,4765,1,47
4766,4766,1,30
4767,4767,1,27
4768,4768,1,47
4769,4769,1,26
4770,4770,1,19
4771,4771,1,2
4772,4772,1,37
4773,4773,1,29
4774,4774,1,18
4775,4775,1,24
4776,4776,1,40
4777,4777,1,46
4778,4778,1,19
4779,4779,1,32
4780,4780,1,48
4781,4781,1,35
4782,4782,1,7
4783,4783,1,11
4784,4784,1,7
4785,4785,1,22
4786,4786,1,7
4787,4787,1,39
4788,4788,1,44
4789,4789,1,48
4790,4790,1,13
4791,4791,1,37
4792,4792,1,49
4793,4793,1,32
4794,4794,1,46
4795,4795,1,48
4796,4796,1,49
4797,4797,1,0
4798,4798,1,21
4799,4799,1,13
4800,4800,1,9
4801,4801,1,18
4802,4802,1,17
4803,4803,1,34
4804,4804,1,29
4805,4805,1,35
4806,4806,1,20
4807,4807,1,48
4808,4808,1,27
4809,4809,1,37
4810,4810,1,13
4811,4811,1,38
4812,4812,1,31
4813,4813,1,26
4814,4814,1,1
4815,4815,1,45
4816,4816,1,1
4817,4817,1,49
4818,4818,1,35
4819,4819,1,42
4820,4820,1,35
4821,4821,1,24
4822,4822,1,42
4823,4823,1,16
4824,4824,1,30
4825,4825,1,17
4826,4826,1,40
4827,4827,1,9
4828,4828,1,25
4829,4829,1,32
4830,4830,1,45
4831,4831,1,44
4832,4832,1,46
4833,4833,1,35
4834,4834,1,17
4835,4835,1,6
4836,4836,1,37
4837,4837,1,9
4838,4838,1,31
4839,4839,1,6
4840,4840,1,49
4841,4841,1,7
4842,4842,1,34
4843,4843,1,36
4844,4844,1,10
4845,4845,1,21
4846,4846,1,23
4847,4847,1,35
4848,4848,1,18
4849,4849,1,35
4850,4850,1,41
4851,4851,1,7
4852,4852,1,40
4853,4853,1,40
4854,4854,1,5
4855,4855,1,30
4856,4856,1,7
4857,4857,1,42
4858,4858,1,31
4859,4859,1,33
4860,4860,1,4
4861,4861,1,25
4862,4862,1,22
4863,4863,1,2
4864,4864,1,45
4865,4865,1,49
4866,4866,1,45
4867,4867,1,0
4868,4868,1,5
4869,4869,1,28
4870,4870,1,16
4871,4871,1,45
4872,4872,1,23
4873,4873,1,43
4874,4874,1,8
4875,4875,1,40
4876,4876,1,10
4877,4877,1,10
4878,4878,1,15
4879,4879,1,25
4880,4880,1,38
4881,4881,1,40
4882,4882,1,29
4883,4883,1,49
4884,4884,1,43
4885,4885,1,42
4886,4886,1,0
4887,4887,1,0
4888,4888,1,31
4889,4889,1,32
4890,4890,1,44
4891,4891,1,9
4892,4892,1,0
4893,4893,1,24
4894,4894,1,14
4895,4895,1,14
4896,4896,1,39
4897,4897,1,21
4898,4898,1,46
4899,4899,1,20
4900,4900,1,29
4901,4901,1,28
4902,4902,1,5
4903,4903,1,14
4904,4904,1,38
4905,4905,1,28
4906,4906,1,35
4907,4907,1,25
4908,4908,1,21
4909,4909,1,37
4910,4910,1,34
4911,4911,1,32
4912,4912,1,5
4913,4913,1,21
4914,4914,1,4
4915,4915,1,42
4916,4916,1,11
4917,4917,1,33
4918,4918,1,47
4919,4919,1,36
4920,4920,1,44
4921,4921,1,1
4922,4922,1,37
4923,4923,1,26
4924,4924,1,35
4925,4925,1,35
4926,4926,1,9
4927,4927,1,32
4928,4928,1,18
4929,4929,1,23
4930,4930,1,48
4931,4931,1,49
4932,4932,1,8
4933,4933,1,27
4934,4934,1,29
4935,4935,1,27
4936,4936,1,45
4937,4937,1,27
4938,4938,1,15
4939,4939,1,49
4940,4940,1,13
4941,4941,1,6
4942,4942,1,35
4943,4943,1,11
4944,4944,1,25
4945,4945,1,30
4946,4946,1,15
4947,4947,1,20
4948,4948,1,19
4949,4949,1,19
4950,4950,1,31
4951,4951,1,24
4952,4952,1,38
4953,4953,1,8
4954,4954,1,1
4955,4955,1,13
4956,4956,1,48
4957,4957,1,11
4958,4958,1,44
4959,4959,1,26
4960,4960,1,36
4961,4961,1,42
4962,4962,1,9
4963,4963,1,37
4964,4964,1,36
4965,4965,1,15
4966,4966,1,27
4967,4967,1,10
4968,4968,1,27
4969,4969,1,5
4970,4970,1,8
4971,4971,1,31
4972,4972,1,15
4973,4973,1,31
4974,4974,1,46
4975,4975,1,39
4976,4976,1,24
4977,4977,1,19
4978,4978,1,49
4979,4979,1,28
4980,4980,1,2
4981,4981,1,19
4982,4982,1,32
4983,4983,1,10
4984,4984,1,33
4985,4985,1,32
4986,4986,1,40
4987,4987,1,33
4988,4988,1,37
4989,4989,1,6
4990,4990,1,21
4991,4991,1,25
4992,4992,1,25
4993,4993,1,37
4994,4994,1,49
4995,4995,1,37
4996,4996,1,41
4997,4997,1,39
4998,4998,1,2
4999,4999,1,22
